airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay
JFK,2019-03-04,11,31,18,26.03,8.84,1.35,2.23
JFK,2019-03-04,12,23,25,22.85,6.1,2.65,1.15
JFK,2019-03-04,13,25,44,19.35,2.54,2.93,2.96
JFK,2019-03-04,14,29,41,23.63,7.18,2.48,1.06
JFK,2019-03-04,15,38,41,29.0,11.32,2.76,1.94
JFK,2019-03-04,16,31,38,21.47,4.31,3.63,1.57
JFK,2019-03-04,17,40,36,19.7,3.24,4.06,3.12
JFK,2019-03-04,18,40,35,20.62,4.45,9.43,5.11
JFK,2019-03-04,19,44,31,23.67,6.72,6.62,6.4
JFK,2019-03-04,20,32,45,26.52,9.64,4.7,5.7
JFK,2019-03-04,21,32,29,25.61,8.41,2.79,5.48
JFK,2019-03-04,22,28,31,25.59,8.51,1.94,2.69
JFK,2019-03-04,23,16,22,27.65,10.48,1.45,3.58
JFK,2019-03-05,0,9,16,24.88,7.28,3.33,5.03
JFK,2019-03-05,1,5,1,22.2,4.84,0.0,2.7
JFK,2019-03-05,2,1,2,18.0,1.7,5.0,3.7
JFK,2019-03-05,3,1,0,19.0,1.4,0.0,0.0
JFK,2019-03-05,4,0,6,0.0,0.0,0.0,2.58
JFK,2019-03-05,5,8,17,18.6,2.08,1.05,4.8
JFK,2019-03-05,6,22,22,21.14,5.07,0.8,4.42
JFK,2019-03-05,7,43,32,22.57,5.6,14.55,4.53
JFK,2019-03-05,8,52,21,21.27,4.66,0.17,5.33
JFK,2019-03-05,9,41,19,20.37,3.79,0.89,3.33
JFK,2019-03-05,10,21,27,20.86,4.59,1.3,3.06
JFK,2019-03-05,11,27,16,21.75,5.22,4.94,1.13
JFK,2019-03-05,12,19,25,19.89,3.44,1.91,1.01
JFK,2019-03-05,13,23,45,17.5,2.04,2.0,2.3
JFK,2019-03-05,14,28,44,19.82,4.1,1.59,1.33
JFK,2019-03-05,15,36,36,21.39,4.19,2.51,2.16
JFK,2019-03-05,16,33,36,22.86,6.31,3.44,2.61
JFK,2019-03-05,17,35,36,19.06,3.25,16.78,2.04
JFK,2019-03-05,18,35,35,20.71,4.25,5.69,4.98
JFK,2019-03-05,19,44,33,25.77,8.56,5.56,6.93
JFK,2019-03-05,20,29,42,24.03,7.09,6.67,5.36
JFK,2019-03-05,21,30,30,20.48,3.51,2.55,3.01
JFK,2019-03-05,22,24,31,23.64,6.46,3.33,2.57
JFK,2019-03-05,23,17,24,20.13,3.17,1.17,2.5
JFK,2019-03-06,0,13,16,17.08,0.83,0.94,1.04
JFK,2019-03-06,1,7,1,16.71,0.91,0.0,3.7
JFK,2019-03-06,2,0,2,0.0,0.0,0.5,1.7
JFK,2019-03-06,3,1,0,15.0,0.0,9.0,0.0
JFK,2019-03-06,4,0,6,19.0,1.4,0.29,2.3
JFK,2019-03-06,5,7,17,16.38,1.25,1.55,2.26
JFK,2019-03-06,6,23,20,18.46,2.45,1.15,3.55
JFK,2019-03-06,7,43,33,22.31,5.59,7.55,4.36
JFK,2019-03-06,8,52,21,32.71,15.12,0.5,5.45
JFK,2019-03-06,9,41,19,34.44,17.11,0.63,2.04
JFK,2019-03-06,10,20,27,23.42,6.58,2.32,2.76
JFK,2019-03-06,11,29,18,17.5,1.78,1.11,2.64
JFK,2019-03-06,12,23,24,20.1,3.2,1.87,1.81
JFK,2019-03-06,13,22,45,20.05,3.42,3.06,1.14
JFK,2019-03-06,14,29,41,26.13,9.77,2.58,3.99
JFK,2019-03-06,15,37,36,38.35,20.59,1.53,1.7
JFK,2019-03-06,16,34,39,23.94,7.11,2.78,2.08
JFK,2019-03-06,17,37,35,29.74,12.48,2.89,1.51
JFK,2019-03-06,18,39,37,40.38,22.77,2.03,3.32
JFK,2019-03-06,19,45,31,47.28,29.39,4.11,2.59
JFK,2019-03-06,20,30,45,47.07,29.58,6.8,2.69
JFK,2019-03-06,21,32,29,35.25,18.08,4.41,0.93
JFK,2019-03-06,22,27,31,28.07,11.18,1.77,2.72
JFK,2019-03-06,23,17,22,21.88,4.82,0.76,2.31
JFK,2019-03-07,0,10,17,19.13,3.35,1.88,2.45
JFK,2019-03-07,1,3,1,15.67,0.0,0.0,10.7
JFK,2019-03-07,2,2,3,14.67,0.8,2.0,1.2
JFK,2019-03-07,3,2,0,13.0,0.0,0.0,0.0
JFK,2019-03-07,4,1,5,0.0,0.0,2.86,1.87
JFK,2019-03-07,5,7,19,14.13,0.0,0.7,2.84
JFK,2019-03-07,6,23,22,17.4,1.72,1.48,4.2
JFK,2019-03-07,7,44,35,17.4,1.31,16.03,2.04
JFK,2019-03-07,8,53,23,21.2,3.99,1.95,4.09
JFK,2019-03-07,9,39,20,21.98,5.62,5.29,2.94
JFK,2019-03-07,10,22,26,17.23,2.17,1.86,1.7
JFK,2019-03-07,11,30,20,18.35,2.13,1.4,1.07
JFK,2019-03-07,12,20,26,18.65,2.83,1.96,1.07
JFK,2019-03-07,13,25,45,24.12,6.86,2.13,2.17
JFK,2019-03-07,14,30,42,23.47,6.4,2.64,1.1
JFK,2019-03-07,15,38,38,35.84,18.12,2.11,2.08
JFK,2019-03-07,16,33,40,34.0,16.66,2.89,2.65
JFK,2019-03-07,17,37,35,26.11,9.09,4.06,4.27
JFK,2019-03-07,18,42,35,35.4,18.4,8.5,3.64
JFK,2019-03-07,19,47,34,41.09,24.18,8.39,6.5
JFK,2019-03-07,20,32,45,35.58,18.15,9.87,5.91
JFK,2019-03-07,21,34,30,25.88,8.89,7.11,6.91
JFK,2019-03-07,22,27,34,33.32,15.97,3.35,4.76
JFK,2019-03-07,23,17,21,30.19,12.78,2.43,3.18
JFK,2019-03-08,0,12,17,23.5,6.02,1.47,4.95
JFK,2019-03-08,1,5,1,22.0,4.4,0.0,0.0
JFK,2019-03-08,2,1,2,22.5,7.2,0.33,3.37
JFK,2019-03-08,3,1,0,17.0,0.0,0.0,0.0
JFK,2019-03-08,4,0,5,0.0,0.0,0.0,2.99
JFK,2019-03-08,5,7,20,17.0,1.68,0.26,2.5
JFK,2019-03-08,6,22,23,22.83,6.16,1.76,2.02
JFK,2019-03-08,7,44,34,25.27,8.35,13.26,3.26
JFK,2019-03-08,8,52,22,23.46,6.53,0.83,6.15
JFK,2019-03-08,9,41,20,17.83,2.52,1.38,4.32
JFK,2019-03-08,10,20,27,17.89,1.71,1.39,2.05
JFK,2019-03-08,11,29,18,22.67,5.56,2.56,1.18
JFK,2019-03-08,12,22,27,20.19,3.75,1.65,1.27
JFK,2019-03-08,13,25,46,20.08,4.08,2.11,1.75
JFK,2019-03-08,14,28,42,24.48,7.41,2.22,1.69
JFK,2019-03-08,15,39,38,23.23,6.15,1.39,1.4
JFK,2019-03-08,16,33,39,22.19,4.92,2.38,2.65
JFK,2019-03-08,17,39,34,27.95,10.74,2.74,2.01
JFK,2019-03-08,18,42,37,30.08,12.94,3.34,3.17
JFK,2019-03-08,19,46,32,31.92,15.08,4.52,5.18
JFK,2019-03-08,20,31,47,25.43,8.65,4.39,6.45
JFK,2019-03-08,21,33,30,20.13,3.97,3.1,6.08
JFK,2019-03-08,22,31,32,19.0,2.8,12.21,4.18
JFK,2019-03-08,23,17,23,30.19,13.5,3.7,4.0
JFK,2019-03-09,0,10,9,22.78,5.38,4.89,1.63
JFK,2019-03-09,1,4,1,41.8,24.44,0.0,0.7
JFK,2019-03-09,2,2,0,20.0,3.73,9.33,4.7
JFK,2019-03-09,3,2,3,17.0,0.0,0.0,1.1
JFK,2019-03-09,4,0,3,31.0,13.4,0.5,0.75
JFK,2019-03-09,5,6,8,16.67,1.13,1.06,2.22
JFK,2019-03-09,6,20,25,19.5,3.42,1.86,1.29
JFK,2019-03-09,7,39,33,21.85,5.28,11.78,4.6
JFK,2019-03-09,8,51,21,30.51,12.62,2.42,7.32
JFK,2019-03-09,9,41,20,31.82,14.38,1.63,7.41
JFK,2019-03-09,10,21,27,19.41,3.41,1.34,3.41
JFK,2019-03-09,11,28,17,18.6,1.79,1.88,3.42
JFK,2019-03-09,12,19,25,19.53,3.63,1.44,4.0
JFK,2019-03-09,13,22,43,20.48,3.9,2.27,2.35
JFK,2019-03-09,14,24,38,23.71,6.75,1.77,2.57
JFK,2019-03-09,15,39,41,23.48,6.15,2.28,1.6
JFK,2019-03-09,16,28,34,22.2,5.05,2.15,1.37
JFK,2019-03-09,17,33,35,22.09,5.16,1.62,2.21
JFK,2019-03-09,18,33,41,25.59,8.28,3.38,6.91
JFK,2019-03-09,19,46,32,27.0,9.25,2.37,5.41
JFK,2019-03-09,20,29,43,25.37,7.97,1.4,3.63
JFK,2019-03-09,21,28,24,23.36,6.29,2.09,4.37
JFK,2019-03-09,22,25,28,28.04,11.35,2.44,4.96
JFK,2019-03-09,23,15,21,20.0,2.97,1.48,4.55
JFK,2019-03-10,0,12,21,21.0,3.46,2.0,7.05
JFK,2019-03-10,1,5,3,16.17,1.4,0.0,6.7
JFK,2019-03-10,2,0,1,0.0,0.0,0.0,0.0
JFK,2019-03-10,3,1,2,15.0,0.0,1.25,4.45
JFK,2019-03-10,4,1,3,18.0,0.4,68.0,3.7
JFK,2019-03-10,5,9,15,34.44,18.48,0.0,2.94
JFK,2019-03-10,6,17,24,33.0,16.11,9.78,5.6
JFK,2019-03-10,7,42,36,31.0,13.9,24.03,6.97
JFK,2019-03-10,8,53,23,49.19,31.41,33.8,8.53
JFK,2019-03-10,9,39,17,56.73,39.11,17.25,5.58
JFK,2019-03-10,10,20,27,40.5,23.65,21.83,3.43
JFK,2019-03-10,11,35,14,29.2,11.63,5.75,4.35
JFK,2019-03-10,12,21,25,24.47,7.93,4.56,3.22
JFK,2019-03-10,13,24,36,30.63,13.45,2.36,3.05
JFK,2019-03-10,14,30,55,27.81,10.72,7.4,5.51
JFK,2019-03-10,15,37,30,25.11,8.12,3.91,5.06
JFK,2019-03-10,16,29,45,24.52,7.48,4.42,3.82
JFK,2019-03-10,17,38,36,25.69,8.64,6.7,2.92
JFK,2019-03-10,18,39,32,25.51,8.2,6.65,4.76
JFK,2019-03-10,19,43,36,26.15,8.83,6.86,6.9
JFK,2019-03-10,20,31,47,26.61,9.75,9.42,6.37
JFK,2019-03-10,21,36,30,26.7,10.03,6.3,5.43
JFK,2019-03-10,22,25,33,28.82,11.54,5.94,5.96
JFK,2019-03-10,23,23,20,27.32,10.36,4.59,4.68
JFK,2019-03-11,0,8,20,25.0,8.13,4.33,6.16
JFK,2019-03-11,1,10,2,18.44,1.42,23.25,4.74
JFK,2019-03-11,2,4,1,17.0,0.85,27.5,4.9
JFK,2019-03-11,3,2,2,0.0,0.0,0.0,3.23
JFK,2019-03-11,4,2,3,17.0,0.0,2.0,0.03
JFK,2019-03-11,5,8,15,16.63,1.61,1.0,0.83
JFK,2019-03-11,6,18,22,20.78,4.08,1.81,1.03
JFK,2019-03-11,7,43,33,21.16,4.13,2.19,1.81
JFK,2019-03-11,8,52,24,21.15,4.44,28.4,3.14
JFK,2019-03-11,9,38,23,21.49,5.13,3.46,2.58
JFK,2019-03-11,10,21,25,21.86,5.5,2.23,0.4
JFK,2019-03-11,11,34,17,18.15,1.9,0.81,0.98
JFK,2019-03-11,12,22,23,16.16,0.84,1.56,0.97
JFK,2019-03-11,13,26,39,20.19,3.75,2.38,0.97
JFK,2019-03-11,14,29,50,23.82,7.0,3.76,0.71
JFK,2019-03-11,15,37,31,30.74,13.1,2.16,1.05
JFK,2019-03-11,16,31,45,24.55,7.44,2.89,0.94
JFK,2019-03-11,17,36,36,23.76,6.41,3.08,2.34
JFK,2019-03-11,18,39,33,23.67,6.39,1.64,3.37
JFK,2019-03-11,19,43,35,35.41,17.78,2.3,4.94
JFK,2019-03-11,20,31,46,38.84,21.36,3.28,2.47
JFK,2019-03-11,21,33,26,24.88,7.75,1.68,1.92
JFK,2019-03-11,22,27,32,20.19,3.21,2.0,2.35
JFK,2019-03-11,23,20,22,20.38,4.13,1.18,2.57
JFK,2019-03-12,0,8,23,20.29,3.03,1.14,2.22
JFK,2019-03-12,1,8,1,18.17,1.3,1.0,5.4
JFK,2019-03-12,2,6,0,15.17,0.07,14.0,2.7
JFK,2019-03-12,3,0,2,0.0,0.0,3.0,1.7
JFK,2019-03-12,4,1,3,11.0,0.0,1.75,4.0
JFK,2019-03-12,5,6,15,17.14,2.19,2.06,2.03
JFK,2019-03-12,6,21,23,20.62,4.1,2.38,4.9
JFK,2019-03-12,7,42,31,22.89,5.84,2.72,4.23
JFK,2019-03-12,8,53,23,19.13,2.26,9.4,4.96
JFK,2019-03-12,9,38,21,18.95,3.08,2.24,3.24
JFK,2019-03-12,10,20,25,18.21,2.59,1.96,1.4
JFK,2019-03-12,11,31,15,19.47,3.13,2.31,3.07
JFK,2019-03-12,12,20,23,17.74,1.68,2.04,1.93
JFK,2019-03-12,13,22,40,16.26,0.85,2.6,1.12
JFK,2019-03-12,14,28,51,19.7,3.49,2.98,0.76
JFK,2019-03-12,15,35,30,26.66,8.96,2.43,1.23
JFK,2019-03-12,16,30,45,20.72,4.37,2.83,1.67
JFK,2019-03-12,17,36,34,25.53,8.3,1.89,2.03
JFK,2019-03-12,18,33,32,19.33,3.15,2.06,2.92
JFK,2019-03-12,19,43,35,25.14,8.29,2.83,4.96
JFK,2019-03-12,20,28,44,22.45,5.82,4.61,4.65
JFK,2019-03-12,21,33,29,21.59,4.51,2.79,3.82
JFK,2019-03-12,22,22,30,22.36,5.36,2.17,4.33
JFK,2019-03-12,23,22,23,21.57,4.51,1.43,6.51
JFK,2019-03-13,0,7,20,19.71,2.37,3.39,3.32
JFK,2019-03-13,1,12,1,18.45,1.27,0.0,3.7
JFK,2019-03-13,2,5,1,20.8,5.84,0.0,0.0
JFK,2019-03-13,3,0,2,0.0,0.0,0.0,3.7
JFK,2019-03-13,4,0,3,0.0,0.0,0.0,0.37
JFK,2019-03-13,5,6,15,16.83,1.12,3.37,2.12
JFK,2019-03-13,6,20,21,21.5,4.87,4.11,2.44
JFK,2019-03-13,7,43,34,28.91,11.73,2.58,6.03
JFK,2019-03-13,8,52,22,24.09,6.42,9.83,5.84
JFK,2019-03-13,9,39,20,22.57,5.45,1.57,3.47
JFK,2019-03-13,10,20,24,18.45,2.91,3.16,1.24
JFK,2019-03-13,11,33,17,23.94,6.43,5.0,2.14
JFK,2019-03-13,12,21,22,17.9,1.5,2.17,0.64
JFK,2019-03-13,13,24,38,20.71,4.28,2.16,0.94
JFK,2019-03-13,14,28,50,21.27,4.75,2.86,1.64
JFK,2019-03-13,15,36,30,20.62,3.38,3.09,1.78
JFK,2019-03-13,16,30,45,23.75,6.25,3.19,1.22
JFK,2019-03-13,17,38,36,20.03,3.27,2.92,0.76
JFK,2019-03-13,18,36,33,24.39,7.14,1.91,2.76
JFK,2019-03-13,19,45,36,37.0,19.5,5.14,4.16
JFK,2019-03-13,20,29,44,29.57,11.99,3.69,2.68
JFK,2019-03-13,21,34,28,26.2,8.98,1.64,3.83
JFK,2019-03-13,22,23,30,23.08,6.23,3.58,2.31
JFK,2019-03-13,23,22,23,21.15,4.0,5.48,1.73
JFK,2019-03-14,0,8,21,19.0,1.78,3.32,2.79
JFK,2019-03-14,1,7,2,18.0,1.53,5.5,0.7
JFK,2019-03-14,2,4,1,17.75,2.6,0.0,0.7
JFK,2019-03-14,3,1,3,0.0,0.0,6.5,4.7
JFK,2019-03-14,4,2,3,16.0,0.0,3.25,1.5
JFK,2019-03-14,5,6,16,14.83,0.95,2.81,3.02
JFK,2019-03-14,6,20,24,16.9,1.43,4.0,3.66
JFK,2019-03-14,7,44,33,20.0,3.51,8.68,3.54
JFK,2019-03-14,8,53,24,23.09,5.42,9.46,2.73
JFK,2019-03-14,9,38,22,19.37,2.5,1.9,1.62
JFK,2019-03-14,10,20,24,17.8,1.9,2.42,0.44
JFK,2019-03-14,11,34,15,21.03,4.15,3.53,1.43
JFK,2019-03-14,12,21,26,19.45,3.44,1.19,0.56
JFK,2019-03-14,13,23,40,19.84,3.09,2.3,1.76
JFK,2019-03-14,14,30,51,24.34,7.5,2.75,1.85
JFK,2019-03-14,15,38,29,26.74,9.16,1.0,2.35
JFK,2019-03-14,16,30,47,21.65,4.64,2.49,1.13
JFK,2019-03-14,17,37,36,21.32,4.44,2.13,1.66
JFK,2019-03-14,18,38,32,25.44,8.16,1.34,1.41
JFK,2019-03-14,19,47,36,29.89,12.01,3.24,4.14
JFK,2019-03-14,20,30,47,24.45,7.57,2.96,1.95
JFK,2019-03-14,21,38,28,31.54,14.47,1.14,4.52
JFK,2019-03-14,22,24,34,30.24,13.53,1.41,3.41
JFK,2019-03-14,23,23,23,19.53,2.89,5.59,3.81
JFK,2019-03-15,0,8,21,20.33,3.51,4.62,2.25
JFK,2019-03-15,1,11,2,24.56,7.53,5.0,5.4
JFK,2019-03-15,2,3,1,21.67,5.8,0.0,2.7
JFK,2019-03-15,3,1,2,10.0,0.0,2.33,4.03
JFK,2019-03-15,4,1,3,12.0,0.0,1.4,1.34
JFK,2019-03-15,5,6,17,12.67,0.0,2.75,2.4
JFK,2019-03-15,6,20,23,18.81,2.41,3.93,2.97
JFK,2019-03-15,7,44,34,23.46,6.57,6.27,2.41
JFK,2019-03-15,8,53,23,33.08,15.28,13.08,3.21
JFK,2019-03-15,9,39,21,39.72,22.1,14.65,3.81
JFK,2019-03-15,10,19,25,23.43,7.22,7.0,1.53
JFK,2019-03-15,11,33,16,18.03,1.65,12.47,1.63
JFK,2019-03-15,12,21,24,20.53,5.17,4.48,0.89
JFK,2019-03-15,13,25,40,21.23,4.2,13.3,1.54
JFK,2019-03-15,14,29,51,30.68,13.54,6.72,2.48
JFK,2019-03-15,15,37,32,36.58,18.89,6.79,2.92
JFK,2019-03-15,16,31,43,37.7,20.24,8.42,3.11
JFK,2019-03-15,17,38,36,53.38,35.94,9.95,3.65
JFK,2019-03-15,18,39,33,45.84,28.34,14.0,4.58
JFK,2019-03-15,19,44,37,51.9,34.0,10.89,9.48
JFK,2019-03-15,20,32,44,61.87,44.28,15.23,17.31
JFK,2019-03-15,21,36,30,50.34,33.01,23.67,16.21
JFK,2019-03-15,22,25,33,44.91,27.59,18.15,13.85
JFK,2019-03-15,23,24,22,35.25,18.07,11.2,11.04
JFK,2019-03-16,0,8,12,31.38,13.78,9.73,7.98
JFK,2019-03-16,1,9,2,21.3,4.08,2.67,5.5
JFK,2019-03-16,2,5,1,17.6,2.16,0.0,5.2
JFK,2019-03-16,3,1,3,0.0,0.0,2.67,5.03
JFK,2019-03-16,4,1,3,13.0,0.0,0.0,8.77
JFK,2019-03-16,5,5,15,18.67,2.3,2.14,2.94
JFK,2019-03-16,6,17,20,22.81,6.66,4.52,3.64
JFK,2019-03-16,7,40,30,21.87,5.38,14.48,4.17
JFK,2019-03-16,8,49,18,25.76,8.32,11.33,4.76
JFK,2019-03-16,9,39,18,25.95,8.73,3.42,2.46
JFK,2019-03-16,10,22,24,22.78,6.71,5.12,1.57
JFK,2019-03-16,11,29,16,19.59,2.88,0.56,1.66
JFK,2019-03-16,12,18,24,20.89,4.09,1.17,1.77
JFK,2019-03-16,13,24,34,23.74,6.49,2.25,0.38
JFK,2019-03-16,14,25,47,25.56,8.82,0.93,1.11
JFK,2019-03-16,15,36,33,28.42,11.1,2.0,2.27
JFK,2019-03-16,16,26,46,25.28,8.07,2.7,1.29
JFK,2019-03-16,17,29,35,28.37,11.09,1.03,2.35
JFK,2019-03-16,18,35,38,22.79,6.26,1.82,6.18
JFK,2019-03-16,19,45,32,32.31,14.44,1.0,3.21
JFK,2019-03-16,20,28,44,29.62,12.17,2.09,4.29
JFK,2019-03-16,21,29,24,21.76,5.01,1.27,2.26
JFK,2019-03-16,22,24,30,19.0,2.06,1.17,3.94
JFK,2019-03-16,23,21,21,19.53,3.1,1.75,2.54
JFK,2019-03-17,0,8,22,18.13,1.2,0.79,2.16
JFK,2019-03-17,1,10,3,18.13,0.75,0.0,0.85
JFK,2019-03-17,2,5,1,16.5,0.57,0.0,1.7
JFK,2019-03-17,3,1,2,13.0,0.0,0.0,9.37
JFK,2019-03-17,4,1,3,11.5,0.0,0.0,0.0
JFK,2019-03-17,5,6,16,17.5,1.77,1.43,0.85
JFK,2019-03-17,6,19,23,17.5,1.81,2.59,2.2
JFK,2019-03-17,7,43,34,21.29,4.46,7.83,6.56
JFK,2019-03-17,8,53,24,19.77,3.07,10.9,4.08
JFK,2019-03-17,9,39,20,18.66,2.35,1.86,2.27
JFK,2019-03-17,10,20,25,20.14,3.85,2.78,1.48
JFK,2019-03-17,11,36,14,18.74,2.91,1.57,0.99
JFK,2019-03-17,12,21,25,20.8,4.39,0.68,0.4
JFK,2019-03-17,13,24,42,18.08,2.27,1.51,0.62
JFK,2019-03-17,14,30,49,23.58,6.99,1.02,1.79
JFK,2019-03-17,15,37,31,29.64,11.96,1.77,1.47
JFK,2019-03-17,16,30,45,26.7,9.46,1.67,1.01
JFK,2019-03-17,17,37,36,31.76,14.44,1.28,2.41
JFK,2019-03-17,18,40,32,19.55,3.45,4.25,3.82
JFK,2019-03-17,19,45,37,24.59,8.12,5.58,3.97
JFK,2019-03-17,20,30,46,23.73,7.17,4.48,4.76
JFK,2019-03-17,21,36,30,28.71,11.42,6.79,2.8
JFK,2019-03-17,22,25,33,24.45,7.5,1.76,1.85
JFK,2019-03-17,23,23,21,21.9,4.72,2.38,6.17
JFK,2019-03-18,0,8,20,21.25,3.88,0.61,2.18
JFK,2019-03-18,1,11,2,20.7,3.32,2.0,3.85
JFK,2019-03-18,2,4,1,20.0,3.1,13.5,1.2
JFK,2019-03-18,3,2,2,0.0,0.0,0.0,2.67
JFK,2019-03-18,4,2,3,13.0,0.0,0.0,1.03
JFK,2019-03-18,5,6,16,16.17,0.92,0.8,1.21
JFK,2019-03-18,6,20,22,18.5,2.4,0.64,2.6
JFK,2019-03-18,7,43,33,21.67,4.75,2.28,2.48
JFK,2019-03-18,8,52,24,20.0,3.23,9.67,4.28
JFK,2019-03-18,9,38,23,22.54,5.64,3.13,2.83
JFK,2019-03-18,10,21,25,18.25,2.55,1.37,1.08
JFK,2019-03-18,11,34,17,16.97,0.91,0.18,2.85
JFK,2019-03-18,12,22,23,18.05,1.8,0.83,1.55
JFK,2019-03-18,13,26,40,26.75,9.13,1.45,0.86
JFK,2019-03-18,14,29,50,20.68,4.46,1.24,1.6
JFK,2019-03-18,15,37,31,29.86,12.28,2.03,1.5
JFK,2019-03-18,16,31,45,22.94,6.15,5.09,1.04
JFK,2019-03-18,17,36,37,19.69,3.3,3.79,2.26
JFK,2019-03-18,18,39,33,20.54,4.64,7.33,4.16
JFK,2019-03-18,19,45,35,31.43,13.83,5.43,3.71
JFK,2019-03-18,20,30,46,26.87,10.19,6.2,3.11
JFK,2019-03-18,21,34,27,19.09,2.67,4.27,4.8
JFK,2019-03-18,22,26,33,18.48,1.81,2.64,3.66
JFK,2019-03-18,23,21,22,19.05,3.05,2.87,2.59
JFK,2019-03-19,0,8,23,25.86,8.34,2.7,1.85
JFK,2019-03-19,1,8,1,20.0,2.63,2.33,2.17
JFK,2019-03-19,2,5,1,16.4,0.48,0.0,14.1
JFK,2019-03-19,3,0,2,0.0,0.0,0.0,4.7
JFK,2019-03-19,4,1,3,17.0,0.0,0.0,1.5
JFK,2019-03-19,5,6,15,24.17,9.22,0.33,0.94
JFK,2019-03-19,6,21,22,18.95,2.8,1.04,4.16
JFK,2019-03-19,7,41,31,24.09,7.14,6.97,2.99
JFK,2019-03-19,8,53,21,22.15,4.93,10.5,5.04
JFK,2019-03-19,9,38,20,25.27,7.99,1.29,1.83
JFK,2019-03-19,10,21,25,17.29,1.64,0.88,1.0
JFK,2019-03-19,11,31,15,17.39,0.87,0.15,0.92
JFK,2019-03-19,12,20,21,19.16,3.11,1.05,0.57
JFK,2019-03-19,13,21,39,18.91,2.16,1.92,0.61
JFK,2019-03-19,14,28,51,21.11,4.48,2.6,1.25
JFK,2019-03-19,15,35,31,25.39,7.71,1.5,1.4
JFK,2019-03-19,16,30,44,22.81,5.74,1.95,1.03
JFK,2019-03-19,17,36,35,19.81,3.32,2.57,1.69
JFK,2019-03-19,18,34,33,17.71,1.61,9.97,2.05
JFK,2019-03-19,19,43,34,23.46,6.77,3.74,2.81
JFK,2019-03-19,20,28,45,24.1,7.46,6.3,3.76
JFK,2019-03-19,21,34,28,21.08,4.16,2.83,3.46
JFK,2019-03-19,22,22,31,20.26,3.89,3.29,3.62
JFK,2019-03-19,23,21,23,19.6,3.02,2.96,2.8
JFK,2019-03-20,0,9,20,19.36,2.27,1.17,2.73
JFK,2019-03-20,1,12,1,19.67,2.42,2.5,9.4
JFK,2019-03-20,2,5,1,19.4,3.84,0.0,1.7
JFK,2019-03-20,3,0,2,0.0,0.0,1.5,4.2
JFK,2019-03-20,4,1,3,18.0,0.4,0.0,1.07
JFK,2019-03-20,5,6,15,12.5,0.0,1.28,4.06
JFK,2019-03-20,6,20,21,22.8,6.7,2.89,4.24
JFK,2019-03-20,7,44,32,22.51,5.75,5.5,4.38
JFK,2019-03-20,8,51,22,26.92,9.49,11.78,4.37
JFK,2019-03-20,9,40,20,20.85,3.67,3.43,3.24
JFK,2019-03-20,10,19,24,20.62,3.93,1.24,1.01
JFK,2019-03-20,11,33,17,19.76,3.36,0.59,1.57
JFK,2019-03-20,12,21,22,18.15,1.71,1.23,1.24
JFK,2019-03-20,13,24,38,20.72,3.76,0.97,1.43
JFK,2019-03-20,14,28,50,20.62,4.56,1.84,1.59
JFK,2019-03-20,15,36,30,20.83,3.53,1.17,1.73
JFK,2019-03-20,16,30,44,20.43,3.77,1.88,1.79
JFK,2019-03-20,17,36,37,20.39,3.57,1.72,2.16
JFK,2019-03-20,18,37,34,22.13,5.22,1.12,3.01
JFK,2019-03-20,19,45,34,26.95,9.06,1.92,5.09
JFK,2019-03-20,20,29,44,25.71,8.23,1.5,4.59
JFK,2019-03-20,21,34,29,28.15,10.9,1.04,3.95
JFK,2019-03-20,22,23,32,25.24,8.06,1.39,1.43
JFK,2019-03-20,23,22,24,21.1,4.23,0.6,2.88
JFK,2019-03-21,0,8,21,18.13,0.83,1.25,2.31
JFK,2019-03-21,1,9,2,21.43,4.09,0.0,2.7
JFK,2019-03-21,2,3,1,17.5,2.35,0.0,0.0
JFK,2019-03-21,3,1,3,0.0,0.0,3.5,6.2
JFK,2019-03-21,4,2,3,15.0,0.0,0.0,0.18
JFK,2019-03-21,5,6,16,16.17,1.08,1.59,1.54
JFK,2019-03-21,6,20,23,19.67,3.5,0.65,3.02
JFK,2019-03-21,7,43,33,22.27,5.38,9.03,2.76
JFK,2019-03-21,8,52,24,26.2,8.39,10.04,4.58
JFK,2019-03-21,9,38,20,25.08,7.57,4.27,2.75
JFK,2019-03-21,10,20,24,20.15,3.9,1.67,1.57
JFK,2019-03-21,11,34,15,22.12,4.78,0.8,3.33
JFK,2019-03-21,12,20,24,22.53,5.42,2.17,1.78
JFK,2019-03-21,13,22,38,27.44,10.28,1.79,2.62
JFK,2019-03-21,14,30,51,29.14,12.14,2.22,4.18
JFK,2019-03-21,15,37,30,43.38,25.68,2.55,4.16
JFK,2019-03-21,16,30,45,44.38,26.74,3.71,4.87
JFK,2019-03-21,17,36,37,53.37,35.92,4.68,5.92
JFK,2019-03-21,18,38,33,52.84,35.3,2.64,5.45
JFK,2019-03-21,19,48,32,65.51,47.64,4.3,8.47
JFK,2019-03-21,20,29,46,74.13,56.66,5.77,5.6
JFK,2019-03-21,21,37,27,63.64,46.29,3.69,8.4
JFK,2019-03-21,22,24,34,59.13,41.9,4.33,9.22
JFK,2019-03-21,23,22,23,45.39,27.94,6.05,8.45
