"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72219013874","2024-11-07T03:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.13","65","69","0.00","","-0.01","3","87","BKN:07 7 OVC:08 11","30.11","29.03","10.00","66","080","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12611/07/24 03:52:02 METAR KATL 070852Z 08009KT 10SM BKN007 OVC011 21/18 A3013 RMK AO2 SLP195 CIG 007V011 T02060183 53002 $ (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T04:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","65","69","","","-0.01","3","87","8","30.11","29.02","9.94","66","080","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472219 32366 80809 10206 20183 39828 40195 53002 90852 555 90709=","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T04:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.12","65","68","T","-DZ:01 |DZ |DZ","","","90","BKN:07 5 BKN:07 11","30.10","29.02","7.00","66","070","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11711/07/24 04:52:02 METAR KATL 070952Z 07006KT 7SM -DZ BKN005 BKN011 20/18 A3012 RMK AO2 SLP194 DZB45 T02000183 $ (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T05:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.12","64","68","T","","","","87","BKN:07 5 BKN:07 11","30.10","29.02","10.00","65","060","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12011/07/24 05:52:02 METAR KATL 071052Z 06009KT 10SM BKN005 BKN011 20/18 A3012 RMK AO2 SLP193 DZE39 P0000 T02000178 $ (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T06:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.14","64","68","T","-DZ:01 |DZ |DZ","-0.01","3","87","OVC:08 7","30.12","29.04","7.00","65","050","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14611/07/24 06:52:02 METAR KATL 071152Z 05009KT 7SM -DZ OVC007 20/18 A3014 RMK AO2 SLP199 DZB40 CIG 006V008 60000 T02000178 10211 20200 53004 $ (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T07:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","64","68","","||DZ","-0.01","3","87","8","30.12","29.03","6.84","65","050","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN09272219 11361 80509 10200 20178 39831 40199 53004 69901 751// 91152 333 10233 20200 555 90712=","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T07:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.14","65","68","T","-DZ:01 BR:1 |DZ |DZ","","","90","OVC:08 6","","29.04","2.00","66","040","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12811/07/24 07:00:02 SPECI KATL 071200Z 04008KT 2SM -DZ BR OVC006 20/18 A3014 RMK AO2 SFC VIS 6 CIG 005V007 P0000 T02000183 $ (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T07:33:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.15","65","68","T","-DZ:01 BR:1 |DZ |DZ","","","90","OVC:08 4","","29.05","0.75","66","060","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14111/07/24 07:33:02 SPECI KATL 071233Z 06008KT 3/4SM -DZ BR OVC004 20/18 A3015 RMK AO2 SFC VIS 2 1/2 CIG 003V005 TWRINC P0000 T02000183 $ (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T07:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.15","65","68","T","-DZ:01 BR:1 |DZ |DZ","","","90","OVC:08 4","30.13","29.05","0.75","66","050","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14411/07/24 07:52:02 METAR KATL 071252Z 05007KT 3/4SM -DZ BR OVC004 20/18 A3015 RMK AO2 SFC VIS 2 SLP203 CIG 003V006 TWRINC P0000 T02000183 $ (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T08:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.17","66","69","T","-DZ:01 BR:1 |DZ |DZ","","","90","OVC:08 4","30.15","29.07","0.75","67","050","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12511/07/24 08:52:02 METAR KATL 071352Z 05008KT 3/4SM -DZ BR OVC004 21/19 A3017 RMK AO2 SFC VIS 3 SLP210 P0000 T02060189 $ (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T08:57:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.18","66","69","T","-DZ:01 BR:1 |DZ |DZ","","","90","OVC:08 5","","29.08","0.75","67","040","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13011/07/24 08:57:02 SPECI KATL 071357Z 04009KT 3/4SM -DZ BR OVC005 21/19 A3018 RMK AO2 SFC VIS 2 CIG 004V007 P0000 T02060189 $ (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T09:09:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.17","66","69","T","-DZ:01 BR:1 |DZ |DZ","","","90","OVC:08 5","","29.07","1.25","67","050","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13211/07/24 09:09:02 SPECI KATL 071409Z 05008KT 1 1/4SM -DZ BR OVC005 21/19 A3017 RMK AO2 SFC VIS 2 CIG 004V007 P0000 T02060189 $ (CPS)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T09:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.17","66","69","T","-DZ:01 BR:1 |DZ |DZ","-0.04","1","90","OVC:08 6","30.15","29.07","1.25","67","060","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15111/07/24 09:52:02 METAR KATL 071452Z 06009KT 1 1/4SM -DZ BR OVC006 21/19 A3017 RMK AO2 SFC VIS 4 SLP211 CIG 005V008 P0000 60000 T02060189 51012 $ (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T10:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","66","69","","||DZ","-0.04","1","90","5","30.15","29.06","1.24","67","060","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672219 11220 80609 10206 20189 39841 40211 51012 69907 751// 91452 333 96010 555 90715=","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T10:03:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.18","66","70","T","-DZ:01 BR:1 |DZ |DZ","","","87","OVC:08 7","","29.08","3.00","67","050","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12811/07/24 10:03:02 SPECI KATL 071503Z 05009KT 3SM -DZ BR OVC007 21/19 A3018 RMK AO2 SFC VIS 6 CIG 005V009 P0000 T02110189 $ (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T10:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.18","66","71","T","-DZ:01 |DZ |DZ","","","84","OVC:08 8","30.16","29.08","3.00","68","040","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13211/07/24 10:52:02 METAR KATL 071552Z 04008KT 3SM -DZ OVC008 22/19 A3018 RMK AO2 SFC VIS 7 SLP212 CIG 006V010 P0000 T02170189 $ (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T11:46:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.17","66","72","T","","","","83","OVC:08 10","","29.07","9.00","68","050","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10711/07/24 11:46:02 SPECI KATL 071646Z 05008KT 9SM OVC010 22/19 A3017 RMK AO2 DZE11 CIG 008V012 P0000 $ (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T11:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.16","66","71","T","","","","84","OVC:08 10","30.14","29.06","9.00","68","090","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12411/07/24 11:52:02 METAR KATL 071652Z 09007KT 9SM OVC010 22/19 A3016 RMK AO2 DZE11 SLP208 CIG 008V012 P0000 T02170189 $ (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T12:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.14","66","72","0.00","","+0.03","8","82","OVC:08 11","30.12","29.04","10.00","68","080","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12511/07/24 12:52:02 METAR KATL 071752Z 08007KT 10SM OVC011 22/19 A3014 RMK AO2 SLP201 60000 T02220189 10222 20200 58009 $ (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T13:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","66","72","","","+0.03","8","82","15","30.12","29.03","9.94","68","080","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672219 12466 80807 10222 20189 39831 40201 58009 69901 91752 333 10222 20200 555 90718=","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T13:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.13","66","72","0.00","","","","82","BKN:07 12 OVC:08 17","30.11","29.03","10.00","68","060","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET12011/07/24 13:52:02 METAR KATL 071852Z 06006KT 10SM BKN012 OVC017 22/19 A3013 RMK AO2 SLP197 CIG 010V014 T02220189 $ (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T14:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.11","65","73","0.00","","","","76","OVC:08 14","30.09","29.01","10.00","68","050","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11311/07/24 14:52:02 METAR KATL 071952Z 05005KT 10SM OVC014 23/18 A3011 RMK AO2 SLP191 CIG 012V016 T02280183 $ (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T15:50:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","6","30.12","64","73","","","","","74","OVC:08 15","","29.02","10.00","67","050","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10111/07/24 15:50:02 SPECI KATL 072050Z 05006KT 10SM OVC015 23/18 A3012 RMK AO2 CIG 013V017 $ FIBI (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T15:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.12","65","73","0.00","","+0.03","5","76","OVC:08 15","30.09","29.02","10.00","68","040","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11911/07/24 15:52:02 METAR KATL 072052Z 04006KT 10SM OVC015 23/18 A3012 RMK AO2 SLP191 CIG 013V017 T02280183 55009 $ (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T16:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","65","73","","","+0.03","5","76","15","30.09","29.01","9.94","68","040","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472219 32466 80406 10228 20183 39825 40191 55009 92052 555 90721=","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T16:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.12","65","73","0.00","","","","76","BKN:07 15","30.10","29.02","10.00","68","060","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11311/07/24 16:52:02 METAR KATL 072152Z 06008KT 10SM BKN015 23/18 A3012 RMK AO2 SLP194 CIG 013V017 T02280183 $ (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T17:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.13","65","72","0.00","","","","79","BKN:07 15","30.11","29.03","10.00","68","060","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11211/07/24 17:52:02 METAR KATL 072252Z 06006KT 10SM BKN015 22/18 A3013 RMK AO2 SLP195 CIG 013V017 T02220183 $ (RF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T18:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.13","65","73","0.00","","-0.01","1","76","BKN:07 15","30.11","29.03","10.00","68","080","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11811/07/24 18:52:02 METAR KATL 072352Z 08009KT 10SM BKN015 23/18 A3013 RMK AO2 SLP196 T02280183 10228 20222 51005 $ (RF)","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T19:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","65","73","","","-0.01","1","76","15","30.11","29.02","9.94","68","080","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08072219 32466 60809 10228 20183 39828 40196 51005 92352 333 10228 20200 555 90800=","","","","","","","","","","2007-03-27"
"72219013874","2024-11-07T19:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.14","65","71","0.00","","","","81","BKN:07 15","30.12","29.04","10.00","67","100","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET09511/07/24 19:52:01 METAR KATL 080052Z 10004KT 10SM BKN015 22/18 A3014 RMK AO2 SLP199 T02170183 $","","","","","","","","","","2007-03-27"
