airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,DATE
JFK,2019-08-14,13,31,43,2019-08-14 13:00:00
JFK,2019-08-14,14,35,41,2019-08-14 14:00:00
JFK,2019-08-14,15,29,43,2019-08-14 15:00:00
JFK,2019-08-14,16,36,38,2019-08-14 16:00:00
JFK,2019-08-14,17,32,38,2019-08-14 17:00:00
JFK,2019-08-14,18,39,37,2019-08-14 18:00:00
JFK,2019-08-14,19,47,29,2019-08-14 19:00:00
JFK,2019-08-14,20,36,38,2019-08-14 20:00:00
JFK,2019-08-14,21,38,32,2019-08-14 21:00:00
JFK,2019-08-14,22,30,42,2019-08-14 22:00:00
JFK,2019-08-14,23,23,29,2019-08-14 23:00:00
JFK,2019-08-15,0,8,15,2019-08-15 00:00:00
JFK,2019-08-15,1,8,2,2019-08-15 01:00:00
JFK,2019-08-15,2,2,1,2019-08-15 02:00:00
JFK,2019-08-15,3,3,4,2019-08-15 03:00:00
JFK,2019-08-15,4,2,3,2019-08-15 04:00:00
JFK,2019-08-15,5,12,21,2019-08-15 05:00:00
JFK,2019-08-15,6,20,28,2019-08-15 06:00:00
JFK,2019-08-15,7,37,28,2019-08-15 07:00:00
JFK,2019-08-15,8,50,19,2019-08-15 08:00:00
JFK,2019-08-15,9,40,28,2019-08-15 09:00:00
JFK,2019-08-15,10,22,25,2019-08-15 10:00:00
JFK,2019-08-15,11,39,22,2019-08-15 11:00:00
JFK,2019-08-15,12,23,37,2019-08-15 12:00:00
JFK,2019-08-15,13,29,42,2019-08-15 13:00:00
JFK,2019-08-15,14,34,41,2019-08-15 14:00:00
JFK,2019-08-15,15,29,44,2019-08-15 15:00:00
JFK,2019-08-15,16,37,38,2019-08-15 16:00:00
JFK,2019-08-15,17,34,37,2019-08-15 17:00:00
JFK,2019-08-15,18,38,37,2019-08-15 18:00:00
JFK,2019-08-15,19,47,29,2019-08-15 19:00:00
JFK,2019-08-15,20,36,40,2019-08-15 20:00:00
JFK,2019-08-15,21,40,30,2019-08-15 21:00:00
JFK,2019-08-15,22,31,45,2019-08-15 22:00:00
JFK,2019-08-15,23,24,29,2019-08-15 23:00:00
JFK,2019-08-16,0,9,15,2019-08-16 00:00:00
JFK,2019-08-16,1,10,3,2019-08-16 01:00:00
JFK,2019-08-16,2,5,2,2019-08-16 02:00:00
JFK,2019-08-16,3,0,3,2019-08-16 03:00:00
JFK,2019-08-16,4,1,1,2019-08-16 04:00:00
JFK,2019-08-16,5,12,20,2019-08-16 05:00:00
JFK,2019-08-16,6,19,27,2019-08-16 06:00:00
JFK,2019-08-16,7,37,29,2019-08-16 07:00:00
JFK,2019-08-16,8,51,19,2019-08-16 08:00:00
JFK,2019-08-16,9,39,27,2019-08-16 09:00:00
JFK,2019-08-16,10,21,24,2019-08-16 10:00:00
JFK,2019-08-16,11,38,23,2019-08-16 11:00:00
JFK,2019-08-16,12,20,36,2019-08-16 12:00:00
JFK,2019-08-16,13,30,42,2019-08-16 13:00:00
JFK,2019-08-16,14,33,42,2019-08-16 14:00:00
JFK,2019-08-16,15,29,44,2019-08-16 15:00:00
JFK,2019-08-16,16,37,37,2019-08-16 16:00:00
JFK,2019-08-16,17,33,38,2019-08-16 17:00:00
JFK,2019-08-16,18,38,37,2019-08-16 18:00:00
JFK,2019-08-16,19,47,29,2019-08-16 19:00:00
JFK,2019-08-16,20,36,38,2019-08-16 20:00:00
JFK,2019-08-16,21,41,31,2019-08-16 21:00:00
JFK,2019-08-16,22,31,43,2019-08-16 22:00:00
JFK,2019-08-16,23,21,30,2019-08-16 23:00:00
JFK,2019-08-17,0,10,11,2019-08-17 00:00:00
JFK,2019-08-17,1,9,2,2019-08-17 01:00:00
JFK,2019-08-17,2,5,1,2019-08-17 02:00:00
JFK,2019-08-17,3,3,4,2019-08-17 03:00:00
JFK,2019-08-17,4,1,2,2019-08-17 04:00:00
JFK,2019-08-17,5,10,20,2019-08-17 05:00:00
JFK,2019-08-17,6,18,25,2019-08-17 06:00:00
JFK,2019-08-17,7,37,26,2019-08-17 07:00:00
JFK,2019-08-17,8,46,14,2019-08-17 08:00:00
JFK,2019-08-17,9,40,25,2019-08-17 09:00:00
JFK,2019-08-17,10,20,26,2019-08-17 10:00:00
JFK,2019-08-17,11,38,24,2019-08-17 11:00:00
JFK,2019-08-17,12,21,31,2019-08-17 12:00:00
JFK,2019-08-17,13,28,42,2019-08-17 13:00:00
JFK,2019-08-17,14,35,41,2019-08-17 14:00:00
JFK,2019-08-17,15,28,42,2019-08-17 15:00:00
JFK,2019-08-17,16,35,38,2019-08-17 16:00:00
JFK,2019-08-17,17,29,38,2019-08-17 17:00:00
JFK,2019-08-17,18,40,37,2019-08-17 18:00:00
JFK,2019-08-17,19,43,28,2019-08-17 19:00:00
JFK,2019-08-17,20,33,42,2019-08-17 20:00:00
JFK,2019-08-17,21,37,26,2019-08-17 21:00:00
JFK,2019-08-17,22,31,42,2019-08-17 22:00:00
JFK,2019-08-17,23,20,26,2019-08-17 23:00:00
JFK,2019-08-18,0,10,14,2019-08-18 00:00:00
JFK,2019-08-18,1,10,3,2019-08-18 01:00:00
JFK,2019-08-18,2,4,1,2019-08-18 02:00:00
JFK,2019-08-18,3,1,3,2019-08-18 03:00:00
JFK,2019-08-18,4,1,1,2019-08-18 04:00:00
JFK,2019-08-18,5,12,21,2019-08-18 05:00:00
JFK,2019-08-18,6,20,27,2019-08-18 06:00:00
JFK,2019-08-18,7,37,28,2019-08-18 07:00:00
JFK,2019-08-18,8,48,18,2019-08-18 08:00:00
JFK,2019-08-18,9,40,25,2019-08-18 09:00:00
JFK,2019-08-18,10,22,26,2019-08-18 10:00:00
JFK,2019-08-18,11,38,23,2019-08-18 11:00:00
JFK,2019-08-18,12,24,35,2019-08-18 12:00:00
JFK,2019-08-18,13,29,43,2019-08-18 13:00:00
JFK,2019-08-18,14,35,41,2019-08-18 14:00:00
JFK,2019-08-18,15,29,44,2019-08-18 15:00:00
JFK,2019-08-18,16,37,36,2019-08-18 16:00:00
JFK,2019-08-18,17,34,38,2019-08-18 17:00:00
JFK,2019-08-18,18,37,37,2019-08-18 18:00:00
JFK,2019-08-18,19,45,29,2019-08-18 19:00:00
JFK,2019-08-18,20,36,39,2019-08-18 20:00:00
JFK,2019-08-18,21,41,30,2019-08-18 21:00:00
JFK,2019-08-18,22,31,45,2019-08-18 22:00:00
JFK,2019-08-18,23,21,31,2019-08-18 23:00:00
JFK,2019-08-19,0,8,13,2019-08-19 00:00:00
JFK,2019-08-19,1,10,3,2019-08-19 01:00:00
JFK,2019-08-19,2,5,1,2019-08-19 02:00:00
JFK,2019-08-19,3,1,3,2019-08-19 03:00:00
JFK,2019-08-19,4,1,1,2019-08-19 04:00:00
JFK,2019-08-19,5,14,21,2019-08-19 05:00:00
JFK,2019-08-19,6,20,27,2019-08-19 06:00:00
JFK,2019-08-19,7,37,28,2019-08-19 07:00:00
JFK,2019-08-19,8,50,20,2019-08-19 08:00:00
JFK,2019-08-19,9,39,28,2019-08-19 09:00:00
JFK,2019-08-19,10,23,24,2019-08-19 10:00:00
JFK,2019-08-19,11,39,25,2019-08-19 11:00:00
JFK,2019-08-19,12,20,36,2019-08-19 12:00:00
JFK,2019-08-19,13,31,41,2019-08-19 13:00:00
JFK,2019-08-19,14,34,41,2019-08-19 14:00:00
JFK,2019-08-19,15,29,44,2019-08-19 15:00:00
JFK,2019-08-19,16,37,35,2019-08-19 16:00:00
JFK,2019-08-19,17,32,38,2019-08-19 17:00:00
JFK,2019-08-19,18,38,37,2019-08-19 18:00:00
JFK,2019-08-19,19,46,29,2019-08-19 19:00:00
JFK,2019-08-19,20,36,40,2019-08-19 20:00:00
JFK,2019-08-19,21,42,30,2019-08-19 21:00:00
JFK,2019-08-19,22,32,44,2019-08-19 22:00:00
JFK,2019-08-19,23,22,31,2019-08-19 23:00:00
JFK,2019-08-20,0,8,16,2019-08-20 00:00:00
JFK,2019-08-20,1,10,3,2019-08-20 01:00:00
JFK,2019-08-20,2,4,1,2019-08-20 02:00:00
JFK,2019-08-20,3,0,3,2019-08-20 03:00:00
JFK,2019-08-20,4,1,1,2019-08-20 04:00:00
JFK,2019-08-20,5,12,20,2019-08-20 05:00:00
JFK,2019-08-20,6,22,27,2019-08-20 06:00:00
JFK,2019-08-20,7,37,24,2019-08-20 07:00:00
JFK,2019-08-20,8,50,17,2019-08-20 08:00:00
JFK,2019-08-20,9,37,25,2019-08-20 09:00:00
JFK,2019-08-20,10,22,25,2019-08-20 10:00:00
JFK,2019-08-20,11,37,23,2019-08-20 11:00:00
JFK,2019-08-20,12,22,35,2019-08-20 12:00:00
JFK,2019-08-20,13,30,43,2019-08-20 13:00:00
JFK,2019-08-20,14,35,41,2019-08-20 14:00:00
JFK,2019-08-20,15,29,44,2019-08-20 15:00:00
JFK,2019-08-20,16,37,35,2019-08-20 16:00:00
JFK,2019-08-20,17,33,36,2019-08-20 17:00:00
JFK,2019-08-20,18,37,38,2019-08-20 18:00:00
JFK,2019-08-20,19,45,29,2019-08-20 19:00:00
JFK,2019-08-20,20,34,40,2019-08-20 20:00:00
JFK,2019-08-20,21,38,31,2019-08-20 21:00:00
JFK,2019-08-20,22,30,41,2019-08-20 22:00:00
JFK,2019-08-20,23,19,28,2019-08-20 23:00:00
JFK,2019-08-21,0,8,15,2019-08-21 00:00:00
JFK,2019-08-21,1,10,2,2019-08-21 01:00:00
JFK,2019-08-21,2,5,1,2019-08-21 02:00:00
JFK,2019-08-21,3,0,3,2019-08-21 03:00:00
JFK,2019-08-21,4,1,1,2019-08-21 04:00:00
JFK,2019-08-21,5,12,21,2019-08-21 05:00:00
JFK,2019-08-21,6,20,25,2019-08-21 06:00:00
JFK,2019-08-21,7,37,27,2019-08-21 07:00:00
JFK,2019-08-21,8,51,19,2019-08-21 08:00:00
JFK,2019-08-21,9,38,26,2019-08-21 09:00:00
JFK,2019-08-21,10,21,24,2019-08-21 10:00:00
JFK,2019-08-21,11,36,26,2019-08-21 11:00:00
JFK,2019-08-21,12,22,35,2019-08-21 12:00:00
JFK,2019-08-21,13,31,43,2019-08-21 13:00:00
JFK,2019-08-21,14,35,41,2019-08-21 14:00:00
JFK,2019-08-21,15,29,44,2019-08-21 15:00:00
JFK,2019-08-21,16,36,37,2019-08-21 16:00:00
JFK,2019-08-21,17,32,38,2019-08-21 17:00:00
JFK,2019-08-21,18,39,37,2019-08-21 18:00:00
JFK,2019-08-21,19,46,29,2019-08-21 19:00:00
JFK,2019-08-21,20,36,39,2019-08-21 20:00:00
JFK,2019-08-21,21,37,32,2019-08-21 21:00:00
JFK,2019-08-21,22,31,41,2019-08-21 22:00:00
JFK,2019-08-21,23,23,29,2019-08-21 23:00:00
JFK,2019-08-22,0,8,16,2019-08-22 00:00:00
JFK,2019-08-22,1,8,2,2019-08-22 01:00:00
JFK,2019-08-22,2,2,1,2019-08-22 02:00:00
JFK,2019-08-22,3,3,4,2019-08-22 03:00:00
JFK,2019-08-22,4,2,2,2019-08-22 04:00:00
JFK,2019-08-22,5,12,20,2019-08-22 05:00:00
JFK,2019-08-22,6,21,28,2019-08-22 06:00:00
JFK,2019-08-22,7,37,27,2019-08-22 07:00:00
JFK,2019-08-22,8,51,19,2019-08-22 08:00:00
JFK,2019-08-22,9,39,28,2019-08-22 09:00:00
JFK,2019-08-22,10,22,25,2019-08-22 10:00:00
JFK,2019-08-22,11,38,22,2019-08-22 11:00:00
JFK,2019-08-22,12,23,37,2019-08-22 12:00:00
JFK,2019-08-22,13,29,43,2019-08-22 13:00:00
JFK,2019-08-22,14,35,41,2019-08-22 14:00:00
JFK,2019-08-22,15,29,45,2019-08-22 15:00:00
JFK,2019-08-22,16,37,37,2019-08-22 16:00:00
JFK,2019-08-22,17,34,37,2019-08-22 17:00:00
JFK,2019-08-22,18,38,37,2019-08-22 18:00:00
JFK,2019-08-22,19,46,29,2019-08-22 19:00:00
JFK,2019-08-22,20,36,40,2019-08-22 20:00:00
JFK,2019-08-22,21,40,31,2019-08-22 21:00:00
JFK,2019-08-22,22,31,46,2019-08-22 22:00:00
JFK,2019-08-22,23,24,28,2019-08-22 23:00:00
JFK,2019-08-23,0,9,16,2019-08-23 00:00:00
JFK,2019-08-23,1,10,3,2019-08-23 01:00:00
JFK,2019-08-23,2,5,2,2019-08-23 02:00:00
JFK,2019-08-23,3,0,3,2019-08-23 03:00:00
JFK,2019-08-23,4,1,1,2019-08-23 04:00:00
JFK,2019-08-23,5,12,19,2019-08-23 05:00:00
JFK,2019-08-23,6,20,27,2019-08-23 06:00:00
JFK,2019-08-23,7,37,28,2019-08-23 07:00:00
JFK,2019-08-23,8,51,19,2019-08-23 08:00:00
JFK,2019-08-23,9,38,27,2019-08-23 09:00:00
JFK,2019-08-23,10,21,24,2019-08-23 10:00:00
JFK,2019-08-23,11,36,23,2019-08-23 11:00:00
JFK,2019-08-23,12,20,35,2019-08-23 12:00:00
JFK,2019-08-23,13,30,43,2019-08-23 13:00:00
JFK,2019-08-23,14,34,42,2019-08-23 14:00:00
JFK,2019-08-23,15,29,44,2019-08-23 15:00:00
JFK,2019-08-23,16,37,36,2019-08-23 16:00:00
JFK,2019-08-23,17,33,38,2019-08-23 17:00:00
JFK,2019-08-23,18,38,37,2019-08-23 18:00:00
JFK,2019-08-23,19,46,28,2019-08-23 19:00:00
JFK,2019-08-23,20,36,38,2019-08-23 20:00:00
JFK,2019-08-23,21,40,32,2019-08-23 21:00:00
JFK,2019-08-23,22,31,43,2019-08-23 22:00:00
JFK,2019-08-23,23,21,29,2019-08-23 23:00:00
JFK,2019-08-24,0,10,11,2019-08-24 00:00:00
JFK,2019-08-24,1,9,2,2019-08-24 01:00:00
JFK,2019-08-24,2,5,1,2019-08-24 02:00:00
JFK,2019-08-24,3,3,4,2019-08-24 03:00:00
JFK,2019-08-24,4,1,2,2019-08-24 04:00:00
JFK,2019-08-24,5,10,19,2019-08-24 05:00:00
JFK,2019-08-24,6,19,25,2019-08-24 06:00:00
JFK,2019-08-24,7,37,26,2019-08-24 07:00:00
JFK,2019-08-24,8,46,14,2019-08-24 08:00:00
JFK,2019-08-24,9,39,25,2019-08-24 09:00:00
JFK,2019-08-24,10,20,26,2019-08-24 10:00:00
JFK,2019-08-24,11,37,24,2019-08-24 11:00:00
JFK,2019-08-24,12,22,31,2019-08-24 12:00:00
JFK,2019-08-24,13,28,42,2019-08-24 13:00:00
JFK,2019-08-24,14,35,41,2019-08-24 14:00:00
JFK,2019-08-24,15,28,43,2019-08-24 15:00:00
JFK,2019-08-24,16,35,37,2019-08-24 16:00:00
JFK,2019-08-24,17,29,38,2019-08-24 17:00:00
JFK,2019-08-24,18,40,36,2019-08-24 18:00:00
JFK,2019-08-24,19,43,27,2019-08-24 19:00:00
JFK,2019-08-24,20,33,42,2019-08-24 20:00:00
JFK,2019-08-24,21,36,27,2019-08-24 21:00:00
JFK,2019-08-24,22,30,42,2019-08-24 22:00:00
JFK,2019-08-24,23,20,26,2019-08-24 23:00:00
JFK,2019-08-25,0,10,14,2019-08-25 00:00:00
JFK,2019-08-25,1,10,3,2019-08-25 01:00:00
JFK,2019-08-25,2,4,1,2019-08-25 02:00:00
JFK,2019-08-25,3,1,3,2019-08-25 03:00:00
JFK,2019-08-25,4,1,1,2019-08-25 04:00:00
JFK,2019-08-25,5,12,20,2019-08-25 05:00:00
JFK,2019-08-25,6,21,27,2019-08-25 06:00:00
JFK,2019-08-25,7,37,27,2019-08-25 07:00:00
JFK,2019-08-25,8,49,18,2019-08-25 08:00:00
JFK,2019-08-25,9,40,25,2019-08-25 09:00:00
JFK,2019-08-25,10,21,26,2019-08-25 10:00:00
JFK,2019-08-25,11,36,24,2019-08-25 11:00:00
JFK,2019-08-25,12,25,34,2019-08-25 12:00:00
JFK,2019-08-25,13,30,44,2019-08-25 13:00:00
JFK,2019-08-25,14,35,41,2019-08-25 14:00:00
JFK,2019-08-25,15,29,45,2019-08-25 15:00:00
JFK,2019-08-25,16,37,35,2019-08-25 16:00:00
JFK,2019-08-25,17,34,38,2019-08-25 17:00:00
JFK,2019-08-25,18,36,37,2019-08-25 18:00:00
JFK,2019-08-25,19,44,28,2019-08-25 19:00:00
JFK,2019-08-25,20,36,39,2019-08-25 20:00:00
JFK,2019-08-25,21,40,31,2019-08-25 21:00:00
JFK,2019-08-25,22,30,44,2019-08-25 22:00:00
JFK,2019-08-25,23,21,31,2019-08-25 23:00:00
JFK,2019-08-26,0,8,15,2019-08-26 00:00:00
JFK,2019-08-26,1,10,2,2019-08-26 01:00:00
JFK,2019-08-26,2,5,1,2019-08-26 02:00:00
JFK,2019-08-26,3,1,3,2019-08-26 03:00:00
JFK,2019-08-26,4,1,1,2019-08-26 04:00:00
JFK,2019-08-26,5,14,20,2019-08-26 05:00:00
JFK,2019-08-26,6,21,27,2019-08-26 06:00:00
JFK,2019-08-26,7,37,28,2019-08-26 07:00:00
JFK,2019-08-26,8,51,20,2019-08-26 08:00:00
JFK,2019-08-26,9,39,28,2019-08-26 09:00:00
JFK,2019-08-26,10,22,24,2019-08-26 10:00:00
JFK,2019-08-26,11,39,25,2019-08-26 11:00:00
JFK,2019-08-26,12,20,35,2019-08-26 12:00:00
JFK,2019-08-26,13,29,43,2019-08-26 13:00:00
JFK,2019-08-26,14,36,41,2019-08-26 14:00:00
JFK,2019-08-26,15,30,44,2019-08-26 15:00:00
JFK,2019-08-26,16,37,35,2019-08-26 16:00:00
JFK,2019-08-26,17,32,38,2019-08-26 17:00:00
JFK,2019-08-26,18,38,37,2019-08-26 18:00:00
JFK,2019-08-26,19,46,28,2019-08-26 19:00:00
JFK,2019-08-26,20,36,40,2019-08-26 20:00:00
JFK,2019-08-26,21,40,31,2019-08-26 21:00:00
JFK,2019-08-26,22,32,42,2019-08-26 22:00:00
JFK,2019-08-26,23,22,30,2019-08-26 23:00:00
JFK,2019-08-27,0,8,16,2019-08-27 00:00:00
JFK,2019-08-27,1,10,3,2019-08-27 01:00:00
JFK,2019-08-27,2,4,1,2019-08-27 02:00:00
JFK,2019-08-27,3,1,3,2019-08-27 03:00:00
JFK,2019-08-27,4,1,1,2019-08-27 04:00:00
JFK,2019-08-27,5,12,20,2019-08-27 05:00:00
JFK,2019-08-27,6,21,27,2019-08-27 06:00:00
JFK,2019-08-27,7,37,25,2019-08-27 07:00:00
JFK,2019-08-27,8,50,18,2019-08-27 08:00:00
JFK,2019-08-27,9,37,26,2019-08-27 09:00:00
JFK,2019-08-27,10,22,25,2019-08-27 10:00:00
JFK,2019-08-27,11,37,24,2019-08-27 11:00:00
JFK,2019-08-27,12,22,34,2019-08-27 12:00:00
JFK,2019-08-27,13,28,44,2019-08-27 13:00:00
JFK,2019-08-27,14,36,41,2019-08-27 14:00:00
JFK,2019-08-27,15,30,44,2019-08-27 15:00:00
JFK,2019-08-27,16,37,35,2019-08-27 16:00:00
JFK,2019-08-27,17,33,36,2019-08-27 17:00:00
JFK,2019-08-27,18,37,38,2019-08-27 18:00:00
JFK,2019-08-27,19,45,28,2019-08-27 19:00:00
JFK,2019-08-27,20,34,40,2019-08-27 20:00:00
JFK,2019-08-27,21,37,32,2019-08-27 21:00:00
JFK,2019-08-27,22,30,41,2019-08-27 22:00:00
JFK,2019-08-27,23,20,29,2019-08-27 23:00:00
JFK,2019-08-28,0,8,15,2019-08-28 00:00:00
JFK,2019-08-28,1,10,2,2019-08-28 01:00:00
JFK,2019-08-28,2,5,1,2019-08-28 02:00:00
JFK,2019-08-28,3,0,3,2019-08-28 03:00:00
JFK,2019-08-28,4,1,1,2019-08-28 04:00:00
JFK,2019-08-28,5,12,21,2019-08-28 05:00:00
JFK,2019-08-28,6,20,25,2019-08-28 06:00:00
JFK,2019-08-28,7,37,27,2019-08-28 07:00:00
JFK,2019-08-28,8,51,19,2019-08-28 08:00:00
JFK,2019-08-28,9,38,26,2019-08-28 09:00:00
JFK,2019-08-28,10,21,24,2019-08-28 10:00:00
JFK,2019-08-28,11,36,26,2019-08-28 11:00:00
JFK,2019-08-28,12,22,34,2019-08-28 12:00:00
JFK,2019-08-28,13,29,44,2019-08-28 13:00:00
JFK,2019-08-28,14,36,41,2019-08-28 14:00:00
JFK,2019-08-28,15,30,44,2019-08-28 15:00:00
JFK,2019-08-28,16,36,37,2019-08-28 16:00:00
JFK,2019-08-28,17,32,38,2019-08-28 17:00:00
JFK,2019-08-28,18,39,37,2019-08-28 18:00:00
JFK,2019-08-28,19,46,28,2019-08-28 19:00:00
JFK,2019-08-28,20,36,39,2019-08-28 20:00:00
JFK,2019-08-28,21,36,31,2019-08-28 21:00:00
JFK,2019-08-28,22,31,41,2019-08-28 22:00:00
JFK,2019-08-28,23,23,29,2019-08-28 23:00:00
JFK,2019-08-29,0,8,16,2019-08-29 00:00:00
JFK,2019-08-29,1,8,2,2019-08-29 01:00:00
JFK,2019-08-29,2,2,1,2019-08-29 02:00:00
JFK,2019-08-29,3,3,4,2019-08-29 03:00:00
JFK,2019-08-29,4,2,2,2019-08-29 04:00:00
JFK,2019-08-29,5,12,20,2019-08-29 05:00:00
JFK,2019-08-29,6,21,28,2019-08-29 06:00:00
JFK,2019-08-29,7,37,27,2019-08-29 07:00:00
JFK,2019-08-29,8,51,19,2019-08-29 08:00:00
JFK,2019-08-29,9,39,28,2019-08-29 09:00:00
JFK,2019-08-29,10,22,25,2019-08-29 10:00:00
JFK,2019-08-29,11,38,23,2019-08-29 11:00:00
JFK,2019-08-29,12,23,35,2019-08-29 12:00:00
JFK,2019-08-29,13,28,44,2019-08-29 13:00:00
JFK,2019-08-29,14,35,41,2019-08-29 14:00:00
JFK,2019-08-29,15,30,44,2019-08-29 15:00:00
JFK,2019-08-29,16,37,37,2019-08-29 16:00:00
JFK,2019-08-29,17,33,36,2019-08-29 17:00:00
JFK,2019-08-29,18,39,37,2019-08-29 18:00:00
JFK,2019-08-29,19,45,29,2019-08-29 19:00:00
JFK,2019-08-29,20,36,40,2019-08-29 20:00:00
JFK,2019-08-29,21,40,31,2019-08-29 21:00:00
JFK,2019-08-29,22,31,46,2019-08-29 22:00:00
JFK,2019-08-29,23,24,28,2019-08-29 23:00:00
JFK,2019-08-30,0,9,15,2019-08-30 00:00:00
JFK,2019-08-30,1,10,3,2019-08-30 01:00:00
JFK,2019-08-30,2,5,2,2019-08-30 02:00:00
JFK,2019-08-30,3,0,3,2019-08-30 03:00:00
JFK,2019-08-30,4,1,1,2019-08-30 04:00:00
JFK,2019-08-30,5,12,19,2019-08-30 05:00:00
JFK,2019-08-30,6,20,27,2019-08-30 06:00:00
JFK,2019-08-30,7,37,28,2019-08-30 07:00:00
JFK,2019-08-30,8,51,19,2019-08-30 08:00:00
JFK,2019-08-30,9,39,27,2019-08-30 09:00:00
JFK,2019-08-30,10,21,24,2019-08-30 10:00:00
JFK,2019-08-30,11,37,23,2019-08-30 11:00:00
JFK,2019-08-30,12,21,35,2019-08-30 12:00:00
JFK,2019-08-30,13,28,44,2019-08-30 13:00:00
JFK,2019-08-30,14,35,42,2019-08-30 14:00:00
JFK,2019-08-30,15,30,44,2019-08-30 15:00:00
JFK,2019-08-30,16,37,36,2019-08-30 16:00:00
JFK,2019-08-30,17,33,38,2019-08-30 17:00:00
JFK,2019-08-30,18,39,37,2019-08-30 18:00:00
JFK,2019-08-30,19,46,28,2019-08-30 19:00:00
JFK,2019-08-30,20,36,38,2019-08-30 20:00:00
JFK,2019-08-30,21,40,32,2019-08-30 21:00:00
JFK,2019-08-30,22,31,42,2019-08-30 22:00:00
JFK,2019-08-30,23,21,31,2019-08-30 23:00:00
JFK,2019-08-31,0,9,10,2019-08-31 00:00:00
JFK,2019-08-31,1,9,1,2019-08-31 01:00:00
JFK,2019-08-31,2,5,1,2019-08-31 02:00:00
JFK,2019-08-31,3,3,4,2019-08-31 03:00:00
JFK,2019-08-31,4,1,2,2019-08-31 04:00:00
JFK,2019-08-31,5,10,19,2019-08-31 05:00:00
JFK,2019-08-31,6,17,23,2019-08-31 06:00:00
JFK,2019-08-31,7,34,26,2019-08-31 07:00:00
JFK,2019-08-31,8,46,17,2019-08-31 08:00:00
JFK,2019-08-31,9,34,19,2019-08-31 09:00:00
JFK,2019-08-31,10,18,26,2019-08-31 10:00:00
JFK,2019-08-31,11,36,24,2019-08-31 11:00:00
JFK,2019-08-31,12,21,29,2019-08-31 12:00:00
JFK,2019-08-31,13,23,35,2019-08-31 13:00:00
JFK,2019-08-31,14,27,43,2019-08-31 14:00:00
JFK,2019-08-31,15,25,42,2019-08-31 15:00:00
JFK,2019-08-31,16,35,35,2019-08-31 16:00:00
JFK,2019-08-31,17,28,35,2019-08-31 17:00:00
JFK,2019-08-31,18,42,34,2019-08-31 18:00:00
JFK,2019-08-31,19,40,24,2019-08-31 19:00:00
JFK,2019-08-31,20,32,38,2019-08-31 20:00:00
JFK,2019-08-31,21,32,20,2019-08-31 21:00:00
JFK,2019-08-31,22,26,41,2019-08-31 22:00:00
JFK,2019-08-31,23,20,20,2019-08-31 23:00:00
JFK,2019-09-01,0,9,11,2019-09-01 00:00:00
JFK,2019-09-01,1,10,3,2019-09-01 01:00:00
JFK,2019-09-01,2,4,1,2019-09-01 02:00:00
JFK,2019-09-01,3,1,3,2019-09-01 03:00:00
JFK,2019-09-01,4,1,1,2019-09-01 04:00:00
JFK,2019-09-01,5,12,19,2019-09-01 05:00:00
JFK,2019-09-01,6,17,23,2019-09-01 06:00:00
JFK,2019-09-01,7,32,26,2019-09-01 07:00:00
JFK,2019-09-01,8,42,16,2019-09-01 08:00:00
JFK,2019-09-01,9,30,20,2019-09-01 09:00:00
JFK,2019-09-01,10,20,25,2019-09-01 10:00:00
JFK,2019-09-01,11,35,22,2019-09-01 11:00:00
JFK,2019-09-01,12,22,27,2019-09-01 12:00:00
JFK,2019-09-01,13,24,39,2019-09-01 13:00:00
JFK,2019-09-01,14,29,45,2019-09-01 14:00:00
JFK,2019-09-01,15,26,43,2019-09-01 15:00:00
JFK,2019-09-01,16,33,33,2019-09-01 16:00:00
JFK,2019-09-01,17,30,34,2019-09-01 17:00:00
JFK,2019-09-01,18,42,33,2019-09-01 18:00:00
JFK,2019-09-01,19,39,25,2019-09-01 19:00:00
JFK,2019-09-01,20,30,34,2019-09-01 20:00:00
JFK,2019-09-01,21,38,19,2019-09-01 21:00:00
JFK,2019-09-01,22,23,41,2019-09-01 22:00:00
JFK,2019-09-01,23,21,23,2019-09-01 23:00:00
JFK,2019-09-02,0,7,12,2019-09-02 00:00:00
JFK,2019-09-02,1,10,2,2019-09-02 01:00:00
JFK,2019-09-02,2,5,1,2019-09-02 02:00:00
JFK,2019-09-02,3,1,3,2019-09-02 03:00:00
JFK,2019-09-02,4,1,1,2019-09-02 04:00:00
JFK,2019-09-02,5,14,19,2019-09-02 05:00:00
JFK,2019-09-02,6,18,23,2019-09-02 06:00:00
JFK,2019-09-02,7,34,28,2019-09-02 07:00:00
JFK,2019-09-02,8,46,19,2019-09-02 08:00:00
JFK,2019-09-02,9,30,23,2019-09-02 09:00:00
JFK,2019-09-02,10,22,22,2019-09-02 10:00:00
JFK,2019-09-02,11,36,23,2019-09-02 11:00:00
JFK,2019-09-02,12,18,32,2019-09-02 12:00:00
JFK,2019-09-02,13,26,38,2019-09-02 13:00:00
JFK,2019-09-02,14,35,40,2019-09-02 14:00:00
JFK,2019-09-02,15,25,43,2019-09-02 15:00:00
JFK,2019-09-02,16,35,35,2019-09-02 16:00:00
JFK,2019-09-02,17,28,39,2019-09-02 17:00:00
JFK,2019-09-02,18,43,33,2019-09-02 18:00:00
JFK,2019-09-02,19,44,29,2019-09-02 19:00:00
JFK,2019-09-02,20,32,40,2019-09-02 20:00:00
JFK,2019-09-02,21,42,24,2019-09-02 21:00:00
